,Depth comp [mcd],Age [ka BP],SS [µm] (Plus fine sand (mean)),63-10 µm sort silt [%] (Plus fine sand (mean)),SS [µm],63-10 µm sort silt [%],SS_dHolocene,SSFS_dHolocene,dU_dhol_mccave,dU_dhol_mccave_2std,dU_ssfs_dhol_mccave,dU_ssfs_dhol_mccave_2std,dU_dhol_wu,pct_dU_dHol_wu,dU_dhol_wu_SSFS,pct_dU_dhol_wu_SSFS,dU_dhol_culp
1065,10.77,88.81,45.27,79.89,33.39,72.3,-0.9431428571428597,-1.9459999999999908,-1.2826742857142892,-0.1791971428571435,-2.6465599999999876,-0.3697399999999984,-0.7167885714285734,-2.747033270642286,-1.4789599999999932,-4.121484242629599,-1.329831428571432
1066,10.78,88.93,48.03,84.04,34.9,76.61,0.5668571428571383,0.8140000000000072,0.7709257142857081,0.10770285714285621,1.1070400000000098,0.15466000000000135,0.4308114285714251,1.6510493816886507,0.6186400000000054,1.723991867163689,0.7992685714285649
1067,10.79,89.04,50.11,85.42,35.19,77.41,0.8568571428571374,2.8940000000000055,1.165325714285707,0.16280285714285614,3.9358400000000078,0.5498600000000007,0.6512114285714244,2.495714261937637,2.199440000000004,6.129278210776021,1.2081685714285637
1068,10.8,89.15,46.87,83.49,34.42,76.36,0.08685714285714141,-0.34599999999999653,0.11812571428571232,0.01650285714285686,-0.4705599999999953,-0.06573999999999935,0.06601142857142747,0.25298337300067814,-0.26295999999999736,-0.7328024398508908,0.12246857142856939
1069,10.81,89.27,51.26,86.08,35.5,77.83,1.1668571428571397,4.044000000000004,1.58692571428571,0.22170285714285654,5.499840000000006,0.7683600000000004,0.8868114285714261,3.3986318925486314,3.0734400000000033,8.564893256523224,1.6452685714285669
1070,10.82,89.38,46.33,82.78,33.91,75.61,-0.4231428571428637,-0.8859999999999957,-0.5754742857142947,-0.08039714285714405,-1.2049599999999943,-0.16833999999999905,-0.32158857142857644,-1.232461761230317,-0.6733599999999967,-1.8764825482887069,-0.5966314285714378
1071,10.84,89.61,46.47,82.33,33.52,74.63,-0.8131428571428572,-0.7459999999999951,-1.1058742857142858,-0.1544971428571429,-1.0145599999999935,-0.1417399999999991,-0.6179885714285714,-2.368390393289283,-0.5669599999999962,-1.5799728905455674,-1.1465314285714285
1072,10.85,89.72,50.59,85.4,34.92,77.01,0.5868571428571414,3.3740000000000094,0.7981257142857123,0.1115028571428569,4.588640000000013,0.6410600000000013,0.4460114285714275,1.709302132050659,2.5642400000000074,7.145882751609646,0.8274685714285693
1073,10.86,89.83,52.22,85.82,34.87,76.66,0.5368571428571371,5.004000000000005,0.7301257142857066,0.10200285714285595,6.805440000000007,0.9507600000000007,0.40801142857142425,1.5636702561456484,3.8030400000000038,10.598102338190456,0.7569685714285633
1074,10.87,89.95,50.63,85.39,34.61,76.8,0.27685714285713914,3.4140000000000086,0.37652571428570925,0.05260285714285645,4.643040000000012,0.6486600000000022,0.21041142857142575,0.8063845014396642,2.5946400000000067,7.230599796679112,0.3903685714285662
1075,10.88,90.06,48.44,83.4,34.44,75.32,0.10685714285713743,1.2240000000000038,0.14532571428570693,0.020302857142856096,1.6646400000000052,0.23256000000000054,0.08121142857142445,0.3112361233626658,0.9302400000000028,2.5923415791257285,0.15066857142856377
1076,10.89,90.17,47.07,81.63,33.09,73.16,-1.2431428571428569,-0.1459999999999937,-1.6906742857142856,-0.23619714285714255,-0.19855999999999144,-0.027739999999998793,-0.9447885714285712,-3.620824526072266,-0.1109599999999952,-0.3092172145035448,-1.7528314285714282
1077,10.9,90.29,44.86,80.16,31.7,72.0,-2.633142857142861,-2.3559999999999945,-3.5810742857142914,-0.5002971428571437,-3.204159999999993,-0.4476399999999989,-2.001188571428574,-7.669390676231223,-1.790559999999996,-4.989833954591654,-3.7127314285714337
1078,10.91,90.4,48.62,83.46,34.4,75.2,0.06685714285713829,1.4040000000000035,0.09092571428570807,0.012702857142856266,1.909440000000005,0.26676000000000055,0.0508114285714251,0.19473062263866983,1.0670400000000027,2.973568281938334,0.09426857142856497
1079,10.92,90.51,51.89,84.9,34.83,75.38,0.496857142857138,4.674000000000007,0.6757257142857077,0.09440285714285623,6.356640000000009,0.8880600000000012,0.3776114285714249,1.4471647554216525,3.552240000000005,9.89918671636735,0.7005685714285645
1080,10.93,90.63,49.92,84.89,34.58,76.5,0.246857142857138,2.7040000000000077,0.3357257142857077,0.04690285714285625,3.677440000000011,0.5137600000000009,0.18761142857142488,0.719005375896662,2.0550400000000058,5.726872246696052,0.34806857142856457
1081,10.94,90.74,50.76,85.48,34.77,76.91,0.43685714285714283,3.544000000000004,0.5941257142857143,0.08300285714285716,4.8198400000000055,0.6733600000000006,0.33201142857142857,1.272406504335669,2.693440000000003,7.505930193154872,0.6159685714285713
1082,10.95,90.85,51.45,85.95,35.19,77.35,0.8568571428571374,4.234000000000009,1.165325714285707,0.16280285714285614,5.758240000000012,0.8044600000000015,0.6512114285714244,2.495714261937637,3.217840000000007,8.967299220603206,1.2081685714285637
1083,10.96,90.97,49.97,85.01,34.67,76.66,0.3368571428571414,2.754000000000005,0.45812571428571236,0.0640028571428568,3.745440000000007,0.523260000000001,0.2560114285714275,0.9811427525256686,2.093040000000004,5.832768553032882,0.47496857142856935
1084,10.97,91.08,50.4,86.12,34.75,77.97,0.4168571428571397,3.1840000000000046,0.56692571428571,0.07920285714285658,4.330240000000007,0.6049600000000002,0.3168114285714262,1.2141537539736604,2.4198400000000033,6.743476787529662,0.587768571428567
1085,10.98,91.19,45.95,80.69,33.44,72.86,-0.8931428571428626,-1.2659999999999911,-1.2146742857142931,-0.16969714285714388,-1.721759999999988,-0.24053999999999842,-0.6787885714285755,-2.601401394737296,-0.9621599999999932,-2.681294476448643,-1.259331428571436
1086,10.99,91.31,50.69,86.29,35.42,78.33,1.0868571428571414,3.4740000000000038,1.4781257142857125,0.20650285714285666,4.724640000000005,0.6600600000000005,0.8260114285714275,3.16562089110064,2.640240000000003,7.3576753642833035,1.5324685714285693
1087,11.0,91.42,45.1,79.85,32.77,71.98,-1.5631428571428572,-2.1159999999999926,-2.125874285714286,-0.29699714285714274,-2.87775999999999,-0.4020399999999986,-1.1879885714285714,-4.552868531864254,-1.6081599999999943,-4.481531684174841,-2.2040314285714286
1088,11.01,91.53,47.5,83.63,34.04,76.07,-0.29314285714286115,0.284000000000006,-0.3986742857142912,-0.05569714285714361,0.38624000000000824,0.05396000000000112,-0.22278857142857447,-0.8538188838773146,0.21584000000000458,0.6014910199932355,-0.4133314285714342
1089,11.02,91.65,45.95,81.11,33.23,73.29,-1.1031428571428634,-1.2659999999999911,-1.5002742857142943,-0.20959714285714393,-1.721759999999988,-0.24053999999999842,-0.8383885714285763,-3.21305527353829,-0.9621599999999932,-2.681294476448643,-1.5554314285714372
1090,11.03,91.76,45.55,80.34,33.17,72.53,-1.1631428571428586,-1.6659999999999968,-1.5818742857142878,-0.22099714285714311,-2.2657599999999958,-0.3165399999999994,-0.8839885714285726,-3.3878135246242738,-1.2661599999999975,-3.528464927143335,-1.6400314285714306
1091,11.04,91.88,45.48,80.2,32.91,72.26,-1.4231428571428637,-1.735999999999997,-1.9354742857142948,-0.2703971428571441,-2.3609599999999964,-0.329839999999999,-1.0815885714285765,-4.145099279330279,-1.3193599999999979,-3.6767197560149047,-2.0066314285714375
1092,11.05,91.99,41.54,77.25,32.01,70.77,-2.3231428571428623,-5.675999999999995,-3.159474285714293,-0.4413971428571437,-7.719359999999994,-1.0784399999999978,-1.7655885714285753,-6.76647304562024,-4.313759999999996,-12.021348695357496,-3.275631428571436
1093,11.06,92.1,46.18,79.83,32.71,71.29,-1.6231428571428594,-1.0359999999999943,-2.207474285714289,-0.30839714285714326,-1.4089599999999922,-0.19683999999999902,-1.2335885714285733,-4.727626782950259,-0.7873599999999956,-2.1941714672992085,-2.2886314285714318
1094,11.07,92.22,45.35,81.38,33.49,74.15,-0.8431428571428583,-1.8659999999999926,-1.1466742857142873,-0.16019714285714315,-2.5377599999999902,-0.3545399999999983,-0.6407885714285724,-2.4557695188322857,-1.4181599999999943,-3.952050152490666,-1.18883142857143
1095,11.08,92.33,47.77,84.56,34.56,77.29,0.22685714285714198,0.5540000000000092,0.3085257142857131,0.04310285714285694,0.7534400000000125,0.10526000000000169,0.1724114285714279,0.6607526255346744,0.42104000000000696,1.173331074212151,0.31986857142857017
1096,11.09,92.44,45.58,83.71,33.85,77.16,-0.4831428571428589,-1.6359999999999957,-0.6570742857142882,-0.09179714285714313,-2.2249599999999945,-0.3108399999999989,-0.36718857142857275,-1.4072200123163008,-1.2433599999999967,-3.4649271433412316,-0.6812314285714309
1097,11.1,92.56,44.46,81.27,33.08,74.36,-1.253142857142862,-2.755999999999993,-1.7042742857142925,-0.23809714285714367,-3.748159999999991,-0.5236399999999981,-0.9523885714285751,-3.64995090125328,-2.0945599999999946,-5.837004405286329,-1.7669314285714353
1098,11.11,92.67,44.1,81.05,33.0,74.26,-1.3331428571428603,-3.1159999999999926,-1.81307428571429,-0.25329714285714355,-4.23775999999999,-0.592039999999999,-1.0131885714285738,-3.8829619027012723,-2.3681599999999943,-6.599457810911541,-1.8797314285714328
1099,11.12,92.78,39.92,76.71,31.08,70.71,-3.253142857142862,-7.295999999999992,-4.424274285714293,-0.6180971428571436,-9.92255999999999,-1.386239999999999,-2.472388571428575,-9.475225937453203,-5.544959999999994,-15.452389020670946,-4.586931428571435
1100,11.13,92.9,44.31,79.64,32.34,72.05,-1.9931428571428569,-2.9059999999999917,-2.7106742857142856,-0.37869714285714284,-3.952159999999989,-0.5521399999999983,-1.5147885714285712,-5.805302664647236,-2.2085599999999936,-6.154693324296832,-2.8103314285714283
1101,11.14,93.01,42.32,78.83,31.36,71.86,-2.973142857142861,-4.895999999999994,-4.043474285714291,-0.5648971428571432,-6.658559999999992,-0.9302399999999986,-2.259588571428574,-8.65968743238521,-3.7209599999999954,-10.36936631650287,-4.192131428571433
1102,11.15,93.12,40.42,76.79,30.31,70.04,-4.023142857142862,-6.795999999999992,-5.471474285714292,-0.7643971428571437,-9.24255999999999,-1.2912399999999984,-3.0575885714285747,-11.717956826390171,-5.1649599999999944,-14.393425957302597,-5.672631428571434
1103,11.16,93.24,42.28,76.88,30.91,69.24,-3.42314285714286,-4.935999999999993,-4.65547428571429,-0.6503971428571429,-6.712959999999991,-0.9378399999999978,-2.601588571428574,-9.970374315530192,-3.7513599999999947,-10.454083361572335,-4.8266314285714325
1104,11.17,93.35,46.53,80.86,32.55,72.29,-1.7831428571428631,-0.6859999999999928,-2.425074285714294,-0.3387971428571439,-0.9329599999999904,-0.13033999999999868,-1.355188571428576,-5.193648785846264,-0.5213599999999946,-1.452897322941361,-2.5142314285714367
1105,11.18,93.46,44.55,79.51,31.96,71.56,-2.3731428571428594,-2.665999999999997,-3.227474285714289,-0.45089714285714333,-3.625759999999996,-0.5065399999999993,-1.803588571428573,-6.912104921525229,-2.0261599999999977,-5.646391053880035,-3.3461314285714314
1106,11.2,93.69,45.62,78.33,31.92,69.32,-2.4131428571428586,-1.5959999999999965,-3.281874285714288,-0.45849714285714294,-2.1705599999999956,-0.3032399999999993,-1.8339885714285726,-7.028610422249226,-1.2129599999999974,-3.3802100982717653,-3.4025314285714305
1107,11.21,93.8,43.45,77.64,31.42,69.66,-2.9131428571428586,-3.765999999999991,-3.961874285714288,-0.5534971428571427,-5.1217599999999885,-0.7155399999999981,-2.2139885714285725,-8.484929181299208,-2.862159999999993,-7.976109793290393,-4.107531428571431
1108,11.22,93.92,45.34,79.08,32.24,70.54,-2.0931428571428583,-1.8759999999999906,-2.8466742857142875,-0.39769714285714297,-2.5513599999999874,-0.35643999999999787,-1.5907885714285723,-6.096566416457237,-1.4257599999999928,-3.973229413758029,-2.95133142857143
1109,11.23,94.03,42.97,77.19,31.25,69.34,-3.0831428571428603,-4.245999999999995,-4.193074285714291,-0.5857971428571433,-5.774559999999994,-0.8067399999999987,-2.343188571428574,-8.980077559376205,-3.2269599999999965,-8.992714334124017,-4.347231428571432
1110,11.24,94.14,45.75,79.53,32.22,70.91,-2.1131428571428614,-1.465999999999994,-2.8738742857142916,-0.4014971428571439,-1.993759999999992,-0.2785399999999987,-1.6059885714285747,-6.154819166819245,-1.1141599999999954,-3.104879701795989,-2.9795314285714345
1111,11.25,94.38,46.36,78.86,31.83,69.35,-2.503142857142862,-0.8559999999999945,-3.4042742857142927,-0.4755971428571435,-1.1641599999999928,-0.16263999999999879,-1.902388571428575,-7.290747798878232,-0.6505599999999958,-1.8129447644866032,-3.5294314285714354
1112,11.26,94.75,44.96,78.94,31.87,70.4,-2.4631428571428593,-2.255999999999993,-3.349874285714289,-0.467997142857143,-3.068159999999991,-0.42863999999999836,-1.8719885714285731,-7.174242298154226,-1.7145599999999948,-4.77804134191798,-3.4730314285714314
1113,11.27,95.11,45.71,80.27,32.24,71.9,-2.0931428571428583,-1.5059999999999931,-2.8466742857142875,-0.39769714285714297,-2.048159999999991,-0.28613999999999873,-1.5907885714285723,-6.096566416457237,-1.1445599999999947,-3.189596746865455,-2.95133142857143
1114,11.28,95.47,45.22,79.56,31.96,71.04,-2.3731428571428594,-1.9959999999999951,-3.227474285714289,-0.45089714285714333,-2.7145599999999934,-0.3792399999999989,-1.803588571428573,-6.912104921525229,-1.5169599999999963,-4.227380548966442,-3.3461314285714314
1115,11.29,95.83,43.13,77.5,31.21,69.53,-3.1231428571428594,-4.085999999999991,-4.247474285714289,-0.5933971428571434,-5.556959999999989,-0.7763399999999985,-2.373588571428573,-9.096583060100201,-3.1053599999999935,-8.653846153846137,-4.4036314285714315
1116,11.3,96.2,44.0,77.83,31.58,69.53,-2.753142857142862,-3.215999999999994,-3.7442742857142925,-0.5230971428571434,-4.373759999999992,-0.6110399999999991,-2.0923885714285753,-8.018907178403223,-2.4441599999999957,-6.811250423585215,-3.881931428571435
1117,11.31,96.56,43.58,77.91,31.77,70.04,-2.5631428571428607,-3.6359999999999957,-3.485874285714291,-0.4869971428571436,-4.944959999999995,-0.6908399999999988,-1.947988571428574,-7.465506049964225,-2.763359999999997,-7.700779396814632,-3.6140314285714332
1118,11.32,96.92,43.68,77.74,31.83,69.76,-2.503142857142862,-3.5359999999999943,-3.4042742857142927,-0.4755971428571435,-4.808959999999993,-0.6718399999999987,-1.902388571428575,-7.290747798878232,-2.6873599999999955,-7.488986784140958,-3.5294314285714354
1119,11.33,97.29,44.6,79.72,32.26,71.84,-2.0731428571428623,-2.6159999999999926,-2.8194742857142927,-0.39389714285714383,-3.5577599999999903,-0.49703999999999837,-1.5755885714285753,-6.038313666095249,-1.9881599999999944,-5.540494747543192,-2.923131428571436
1120,11.34,97.65,45.02,78.91,32.12,70.47,-2.213142857142863,-2.195999999999991,-3.0098742857142935,-0.420497142857144,-2.986559999999988,-0.41723999999999783,-1.6819885714285758,-6.446082918629246,-1.6689599999999931,-4.650965774313773,-3.1205314285714363
1121,11.35,98.01,43.9,78.45,31.95,70.57,-2.383142857142861,-3.3159999999999954,-3.241074285714291,-0.45279714285714334,-4.509759999999994,-0.6300399999999993,-1.8111885714285745,-6.941231296706234,-2.5201599999999966,-7.023043036258887,-3.3602314285714336
1122,11.36,98.37,43.23,77.84,31.49,70.05,-2.843142857142862,-3.985999999999997,-3.8666742857142924,-0.5401971428571435,-5.4209599999999964,-0.7573399999999992,-2.160788571428575,-8.281044555032217,-3.029359999999998,-8.44205354117248,-4.008831428571435
1123,11.37,98.74,44.21,79.08,32.59,71.46,-1.7431428571428569,-3.005999999999993,-2.3706742857142857,-0.3311971428571425,-4.088159999999991,-0.571139999999998,-1.3247885714285712,-5.077143285122246,-2.2845599999999946,-6.366485936970505,-2.4578314285714282
1124,11.38,99.1,42.16,77.99,32.12,71.24,-2.213142857142863,-5.055999999999997,-3.0098742857142935,-0.420497142857144,-6.876159999999997,-0.9606399999999988,-1.6819885714285758,-6.446082918629246,-3.842559999999998,-10.708234496780749,-3.1205314285714363
1125,11.39,99.46,45.89,81.2,33.37,73.4,-0.9631428571428629,-1.3259999999999934,-1.3098742857142935,-0.18299714285714397,-1.8033599999999912,-0.2519399999999985,-0.7319885714285758,-2.8052860210042936,-1.007759999999995,-2.8083700440528503,-1.3580314285714365
1126,11.4,99.83,42.51,76.88,32.03,69.63,-2.303142857142859,-4.705999999999996,-3.132274285714289,-0.4375971428571428,-6.400159999999995,-0.8941399999999984,-1.750388571428573,-6.708220295258231,-3.576559999999997,-9.9669603524229,-3.2474314285714314
1127,11.41,100.19,45.38,80.61,32.87,72.76,-1.4631428571428629,-1.8359999999999914,-1.9898742857142937,-0.2779971428571437,-2.4969599999999885,-0.34883999999999826,-1.1119885714285758,-4.261604780054275,-1.3953599999999935,-3.8885123686885628,-2.0630314285714366
1128,11.42,100.55,42.8,78.42,32.27,71.45,-2.063142857142857,-4.415999999999997,-2.8058742857142858,-0.39199714285714293,-6.005759999999996,-0.8390399999999989,-1.5679885714285715,-6.009187290914235,-3.356159999999998,-9.352761775669261,-2.9090314285714283
1129,11.43,100.91,46.04,83.07,33.83,76.05,-0.503142857142862,-1.1759999999999948,-0.6842742857142924,-0.09559714285714371,-1.599359999999993,-0.22343999999999897,-0.38238857142857513,-1.4654727626783093,-0.8937599999999961,-2.490681125042348,-0.7094314285714354
1130,11.44,101.28,43.2,80.46,32.8,73.95,-1.5331428571428631,-4.015999999999991,-2.085074285714294,-0.29129714285714403,-5.461759999999988,-0.7630399999999984,-1.165188571428576,-4.4654894063212724,-3.052159999999993,-8.505591324974567,-2.161731428571437
1131,11.45,101.64,43.86,79.85,32.58,72.66,-1.753142857142862,-3.3559999999999945,-2.3842742857142927,-0.3330971428571434,-4.564159999999993,-0.6376399999999984,-1.332388571428575,-5.106269660303261,-2.550559999999996,-7.107760081328353,-2.4719314285714353
1132,11.46,102.0,44.78,81.75,33.04,74.73,-1.2931428571428611,-2.435999999999993,-1.7586742857142912,-0.2456971428571435,-3.3129599999999906,-0.4628399999999986,-0.9827885714285745,-3.7664564019772766,-1.8513599999999946,-5.159268044730585,-1.8233314285714342
1133,11.47,102.37,41.46,80.08,32.81,74.58,-1.523142857142858,-5.755999999999993,-2.071474285714287,-0.2893971428571427,-7.828159999999992,-1.0936399999999988,-1.157588571428572,-4.4363630311402575,-4.3745599999999945,-12.19078278549643,-2.1476314285714295
1134,11.48,102.73,44.14,82.63,33.42,76.43,-0.9131428571428586,-3.0759999999999934,-1.2418742857142877,-0.17349714285714324,-4.1833599999999915,-0.5844399999999981,-0.6939885714285725,-2.659654145099283,-2.337759999999995,-6.514740765842074,-1.2875314285714305
1135,11.49,103.09,45.6,84.26,34.31,78.01,-0.02314285714285802,-1.6159999999999926,-0.03147428571428691,-0.004397142857143023,-2.19775999999999,-0.3070399999999984,-0.017588571428572095,-0.06740675399031595,-1.2281599999999944,-3.422568620806491,-0.0326314285714298
1136,11.5,103.46,45.86,83.42,33.88,76.59,-0.45314285714285774,-1.3559999999999945,-0.6162742857142866,-0.08609714285714298,-1.8441599999999927,-0.25763999999999876,-0.3443885714285719,-1.3198408867732987,-1.030559999999996,-2.8719078278549537,-0.6389314285714294
1137,11.51,103.66,41.34,79.87,32.46,74.19,-1.8731428571428594,-5.875999999999991,-2.547474285714289,-0.35589714285714313,-7.991359999999988,-1.1164399999999972,-1.4235885714285732,-5.455786162475249,-4.465759999999993,-12.444933920704829,-2.641131428571432
1138,11.52,103.87,42.22,79.55,32.48,73.28,-1.8531428571428634,-4.995999999999995,-2.5202742857142946,-0.352097142857144,-6.7945599999999935,-0.9492399999999988,-1.4083885714285762,-5.397533412113261,-3.7969599999999963,-10.581158929176542,-2.612931428571437
1139,11.53,104.08,49.55,86.75,35.25,79.54,0.9168571428571397,2.334000000000003,1.2469257142857102,0.17420285714285644,3.1742400000000046,0.4434600000000004,0.6968114285714262,2.6704725130236415,1.7738400000000025,4.943239579803464,1.2927685714285668
1140,11.54,104.29,45.77,83.3,33.47,76.29,-0.8631428571428614,-1.4459999999999908,-1.1738742857142916,-0.16399714285714362,-1.9665599999999877,-0.27473999999999843,-0.6559885714285747,-2.5140222691942937,-1.098959999999993,-3.0625211792612483,-1.2170314285714345
1141,11.55,104.5,45.24,82.14,33.47,75.1,-0.8631428571428614,-1.975999999999992,-1.1738742857142916,-0.16399714285714362,-2.6873599999999893,-0.37543999999999844,-0.6559885714285747,-2.5140222691942937,-1.501759999999994,-4.185022026431702,-1.2170314285714345
1142,11.56,104.71,44.74,78.96,32.29,70.8,-2.043142857142861,-2.475999999999992,-2.7786742857142914,-0.38819714285714335,-3.3673599999999895,-0.4704399999999982,-1.5527885714285745,-5.950934540552248,-1.8817599999999939,-5.243985089800052,-2.880831428571434
1143,11.57,104.92,42.54,78.85,32.25,72.08,-2.0831428571428603,-4.675999999999995,-2.8330742857142903,-0.3957971428571434,-6.3593599999999935,-0.8884399999999983,-1.5831885714285738,-6.067440041276243,-3.553759999999996,-9.903422568620798,-2.9372314285714327
1144,11.58,105.13,41.59,77.67,31.95,71.14,-2.383142857142861,-5.625999999999991,-3.241074285714291,-0.45279714285714334,-7.651359999999988,-1.0689399999999978,-1.8111885714285745,-6.941231296706234,-4.275759999999993,-11.915452389020654,-3.3602314285714336
1145,11.59,105.34,45.52,80.27,33.16,72.38,-1.1731428571428637,-1.6959999999999908,-1.5954742857142947,-0.22289714285714401,-2.3065599999999877,-0.3222399999999981,-0.8915885714285764,-3.4169398998052882,-1.288959999999993,-3.592002710945423,-1.6541314285714377
1146,11.6,105.55,42.81,79.15,32.4,72.34,-1.9331428571428617,-4.405999999999992,-2.629074285714292,-0.36729714285714365,-5.9921599999999895,-0.837139999999998,-1.4691885714285748,-5.630544413561253,-3.3485599999999938,-9.331582514401882,-2.725731428571435
1147,11.61,105.76,42.89,78.26,32.51,71.27,-1.8231428571428623,-4.325999999999993,-2.479474285714293,-0.34639714285714396,-5.883359999999992,-0.8219399999999979,-1.3855885714285754,-5.31015428657026,-3.287759999999995,-9.16214842426295,-2.570631428571436
1148,11.62,105.97,44.21,80.68,33.05,73.69,-1.2831428571428631,-3.005999999999993,-1.745074285714294,-0.24379714285714393,-4.088159999999991,-0.571139999999998,-0.975188571428576,-3.7373300267962826,-2.2845599999999946,-6.366485936970505,-1.8092314285714368
1149,11.63,106.18,41.67,78.0,32.54,71.81,-1.7931428571428611,-5.545999999999992,-2.438674285714291,-0.3406971428571439,-7.54255999999999,-1.0537399999999986,-1.3627885714285746,-5.222775161027257,-4.214959999999994,-11.74601829888172,-2.528331428571434
1150,11.64,106.39,44.01,80.91,33.58,74.33,-0.753142857142862,-3.205999999999996,-1.0242742857142924,-0.1430971428571437,-4.360159999999995,-0.6091399999999991,-0.5723885714285751,-2.1936321422032994,-2.436559999999997,-6.790071162317851,-1.0619314285714354
1151,11.65,106.6,43.48,79.68,33.51,73.11,-0.8231428571428623,-3.735999999999997,-1.1194742857142927,-0.1563971428571438,-5.080959999999997,-0.7098399999999989,-0.6255885714285754,-2.3975167684702976,-2.839359999999998,-7.912572009488304,-1.1606314285714359
1152,11.66,106.81,46.44,82.52,34.24,75.18,-0.0931428571428583,-0.7759999999999962,-0.1266742857142873,-0.017697142857143078,-1.055359999999995,-0.14743999999999935,-0.07078857142857231,-0.2712913802573141,-0.5897599999999972,-1.6435106743476713,-0.1313314285714302
1153,11.67,107.02,45.43,81.45,33.86,74.28,-0.47314285714286086,-1.7859999999999943,-0.6434742857142908,-0.08989714285714356,-2.4289599999999925,-0.33933999999999864,-0.35958857142857426,-1.378093637135307,-1.3573599999999957,-3.782616062351734,-0.6671314285714338
1154,11.68,107.23,42.27,78.07,32.67,71.54,-1.6631428571428586,-4.945999999999991,-2.261874285714288,-0.31599714285714287,-6.726559999999988,-0.9397399999999987,-1.2639885714285726,-4.844132283674255,-3.758959999999993,-10.475262622839697,-2.3450314285714304
1155,11.69,107.44,47.97,84.26,34.68,76.8,0.3468571428571394,0.7540000000000049,0.47172571428570964,0.06590285714285649,1.0254400000000068,0.14326000000000083,0.26361142857142594,1.0102691277066624,0.5730400000000038,1.596916299559482,0.4890685714285666
1156,11.7,107.65,46.94,84.24,34.97,77.5,0.6368571428571386,-0.27599999999999625,0.8661257142857085,0.1210028571428563,-0.3753599999999949,-0.052439999999999265,0.4840114285714253,1.8549340079556487,-0.20975999999999714,-0.5845476109793212,0.8979685714285653
1157,11.71,107.75,46.58,83.33,34.26,76.23,-0.07314285714286228,-0.6359999999999957,-0.09947428571429272,-0.01389714285714383,-0.8649599999999942,-0.12083999999999917,-0.05558857142857534,-0.21303862989532646,-0.48335999999999674,-1.3470010166045319,-0.10313142857143581
1158,11.72,107.86,45.01,82.36,33.23,75.47,-1.1031428571428634,-2.205999999999996,-1.5002742857142943,-0.20959714285714393,-3.000159999999995,-0.4191399999999992,-0.8383885714285763,-3.21305527353829,-1.676559999999997,-4.672145035581151,-1.5554314285714372
1159,11.73,107.96,46.8,83.91,34.09,76.78,-0.24314285714285688,-0.4159999999999968,-0.33067428571428537,-0.046197142857142826,-0.5657599999999957,-0.07903999999999933,-0.18478857142857125,-0.7081870079723042,-0.3161599999999976,-0.8810572687224605,-0.3428314285714282
1160,11.74,108.06,43.87,82.26,33.83,76.23,-0.503142857142862,-3.3459999999999965,-0.6842742857142924,-0.09559714285714371,-4.5505599999999955,-0.6357399999999993,-0.38238857142857513,-1.4654727626783093,-2.5429599999999972,-7.086580820060989,-0.7094314285714354
1161,11.75,108.17,44.73,82.47,33.84,76.01,-0.4931428571428569,-2.485999999999997,-0.6706742857142854,-0.0936971428571427,-3.3809599999999964,-0.4723399999999991,-0.37478857142857125,-1.4363463874972946,-1.8893599999999977,-5.265164351067429,-0.6953314285714282
1162,11.76,108.27,45.92,83.59,34.05,76.87,-0.28314285714286314,-1.2959999999999923,-0.3850742857142939,-0.05379714285714393,-1.7625599999999897,-0.24623999999999824,-0.21518857142857598,-0.8246925086963208,-0.9849599999999942,-2.744832260250747,-0.399231428571437
1163,11.77,108.38,44.66,82.65,33.66,76.24,-0.6731428571428637,-2.5559999999999974,-0.9154742857142947,-0.12789714285714415,-3.4761599999999966,-0.4856399999999996,-0.5115885714285764,-1.9606211407553074,-1.942559999999998,-5.413419179938999,-0.9491314285714377
1164,11.78,108.48,46.23,83.51,34.26,76.67,-0.07314285714286228,-0.9859999999999971,-0.09947428571429272,-0.01389714285714383,-1.3409599999999962,-0.1873399999999994,-0.05558857142857534,-0.21303862989532646,-0.7493599999999978,-2.0882751609623798,-0.10313142857143581
1165,11.79,108.58,46.7,83.47,34.31,76.39,-0.02314285714285802,-0.5159999999999911,-0.03147428571428691,-0.004397142857143023,-0.701759999999988,-0.09803999999999835,-0.017588571428572095,-0.06740675399031595,-0.3921599999999933,-1.0928498813961183,-0.0326314285714298
1166,11.8,108.69,46.63,84.26,34.49,77.52,0.1568571428571417,-0.5859999999999914,0.21332571428571273,0.02980285714285691,-0.7969599999999883,-0.11133999999999833,0.11921142857142769,0.4568679992676763,-0.4453599999999935,-1.241104710267688,0.22116857142856977
1167,11.81,108.79,48.13,85.76,35.29,79.04,0.9568571428571389,0.9140000000000086,1.3013257142857089,0.1818028571428565,1.2430400000000117,0.1736600000000017,0.7272114285714255,2.786978013747637,0.6946400000000066,1.935784479837362,1.3491685714285657
1168,11.82,108.9,49.53,86.83,35.2,79.78,0.8668571428571425,2.314000000000007,1.178925714285714,0.16470285714285704,3.14704000000001,0.43966000000000127,0.6588114285714284,2.524840637118652,1.7586400000000055,4.900881057268738,1.2222685714285708
1169,11.83,109.0,45.74,85.18,34.69,79.34,0.35685714285713743,-1.475999999999992,0.4853257142857069,0.06780285714285617,-2.007359999999989,-0.2804399999999987,0.27121142857142444,1.039395502887656,-1.1217599999999939,-3.1260589630633517,0.5031685714285637
