,Depth [m],Age [ka BP],Revised Age (Starr),SS avg [µm],SS_dHolocene,dU_dhol_mccave,dU_dhol_mccave_2std,dU_dhol_wu,pct_dU_dHol_wu,dU_dhol_culp
174,1.03,55.34,54.121395348837204,23.52,-2.400000000000002,-3.2640000000000033,-0.45599999999999996,-1.8240000000000016,-9.259259259259267,-3.384000000000003
175,1.035,55.58,54.365581395348826,23.41,-2.5100000000000016,-3.4136000000000024,-0.4769000000000001,-1.9076000000000013,-9.683641975308648,-3.539100000000002
176,1.04,55.83,54.60976744186046,23.55,-2.370000000000001,-3.2232000000000016,-0.4502999999999999,-1.8012000000000008,-9.14351851851852,-3.3417000000000012
177,1.045,56.07,54.853953488372085,23.69,-2.2300000000000004,-3.032800000000001,-0.42369999999999974,-1.6948000000000003,-8.603395061728396,-3.1443000000000003
178,1.05,56.31,55.098139534883714,23.61,-2.3100000000000023,-3.1416000000000035,-0.4389000000000003,-1.7556000000000018,-8.912037037037045,-3.257100000000003
179,1.055,56.56,55.342325581395336,23.58,-2.3400000000000034,-3.182400000000005,-0.4446000000000008,-1.7784000000000026,-9.02777777777779,-3.2994000000000048
180,1.06,56.8,55.58651162790697,23.22,-2.700000000000003,-3.672000000000004,-0.5130000000000008,-2.0520000000000023,-10.416666666666679,-3.807000000000004
181,1.065,57.05,55.830697674418595,22.95,-2.9700000000000024,-4.039200000000004,-0.5643000000000002,-2.257200000000002,-11.458333333333343,-4.187700000000003
182,1.07,57.29,56.07488372093023,22.79,-3.1300000000000026,-4.256800000000004,-0.5947000000000005,-2.378800000000002,-12.075617283950626,-4.413300000000003
183,1.075,57.53,56.31906976744185,22.84,-3.080000000000002,-4.188800000000003,-0.5851999999999995,-2.3408000000000015,-11.882716049382722,-4.342800000000002
184,1.08,57.97,56.56325581395348,22.58,-3.3400000000000034,-4.542400000000005,-0.6346000000000007,-2.5384000000000024,-12.885802469135815,-4.709400000000005
185,1.085,58.41,56.80744186046511,22.55,-3.370000000000001,-4.5832000000000015,-0.6402999999999999,-2.561200000000001,-13.001543209876546,-4.751700000000001
186,1.09,58.85,57.05162790697674,22.44,-3.4800000000000004,-4.732800000000001,-0.6612,-2.6448000000000005,-13.425925925925927,-4.9068000000000005
187,1.095,59.3,57.29581395348836,22.4,-3.520000000000003,-4.787200000000005,-0.6688000000000001,-2.6752000000000025,-13.580246913580257,-4.963200000000004
188,1.1,59.74,57.540000000000006,22.38,-3.5400000000000027,-4.8144000000000045,-0.6726000000000001,-2.690400000000002,-13.657407407407419,-4.991400000000003
189,1.105,60.18,57.973,22.41,-3.5100000000000016,-4.773600000000003,-0.6669,-2.667600000000001,-13.541666666666671,-4.949100000000002
190,1.11,60.62,58.406000000000006,22.38,-3.5400000000000027,-4.8144000000000045,-0.6726000000000001,-2.690400000000002,-13.657407407407419,-4.991400000000003
191,1.115,61.06,58.839,22.3,-3.620000000000001,-4.923200000000001,-0.6878000000000002,-2.7512000000000008,-13.966049382716053,-5.104200000000001
192,1.12,61.51,59.272000000000006,22.18,-3.740000000000002,-5.086400000000003,-0.7106000000000003,-2.8424000000000014,-14.429012345679018,-5.273400000000002
193,1.125,61.95,59.705,22.16,-3.7600000000000016,-5.113600000000003,-0.7144000000000004,-2.857600000000001,-14.506172839506176,-5.301600000000002
194,1.13,62.39,60.13799999999999,22.09,-3.830000000000002,-5.208800000000003,-0.7277000000000005,-2.9108000000000014,-14.776234567901241,-5.400300000000002
195,1.135,62.83,60.571,22.1,-3.8200000000000003,-5.195200000000001,-0.7257999999999996,-2.9032000000000004,-14.737654320987655,-5.3862
196,1.1400000000000001,63.27,61.004000000000005,22.27,-3.650000000000002,-4.964000000000003,-0.6935000000000002,-2.774000000000002,-14.081790123456797,-5.146500000000002
197,1.145,63.72,61.437,22.27,-3.650000000000002,-4.964000000000003,-0.6935000000000002,-2.774000000000002,-14.081790123456797,-5.146500000000002
198,1.15,64.16,61.86999999999999,22.13,-3.7900000000000027,-5.154400000000004,-0.7201000000000004,-2.880400000000002,-14.621913580246924,-5.343900000000003
199,1.155,64.6,62.303,22.08,-3.8400000000000034,-5.222400000000005,-0.7296000000000005,-2.9184000000000028,-14.814814814814827,-5.414400000000004
200,1.16,65.04,62.73599999999999,21.88,-4.040000000000003,-5.494400000000004,-0.7675999999999998,-3.070400000000002,-15.586419753086428,-5.696400000000003
201,1.165,65.48,63.169,21.8,-4.120000000000001,-5.603200000000002,-0.7827999999999999,-3.1312000000000006,-15.895061728395063,-5.8092000000000015
202,1.17,65.93,63.60199999999999,21.97,-3.950000000000003,-5.372000000000004,-0.7505000000000006,-3.002000000000002,-15.239197530864207,-5.569500000000004
203,1.175,66.37,64.035,21.88,-4.040000000000003,-5.494400000000004,-0.7675999999999998,-3.070400000000002,-15.586419753086428,-5.696400000000003
204,1.18,66.81,64.46799999999999,21.82,-4.100000000000001,-5.576000000000002,-0.7789999999999999,-3.116000000000001,-15.817901234567906,-5.7810000000000015
205,1.185,67.25,64.901,21.76,-4.16,-5.6576,-0.7904,-3.1616,-16.049382716049383,-5.8656
206,1.19,67.69,65.33399999999999,21.75,-4.170000000000002,-5.6712000000000025,-0.7923,-3.1692000000000013,-16.08796296296297,-5.879700000000002
207,1.195,68.14,65.767,21.56,-4.360000000000003,-5.929600000000004,-0.8284000000000002,-3.3136000000000023,-16.820987654320998,-6.147600000000004
208,1.2,68.58,66.19999999999999,21.52,-4.400000000000002,-5.9840000000000035,-0.8360000000000003,-3.3440000000000016,-16.975308641975314,-6.204000000000002
209,1.205,69.02,66.633,21.44,-4.48,-6.092800000000001,-0.8511999999999995,-3.4048000000000003,-17.28395061728395,-6.316800000000001
210,1.21,69.46,67.06599999999999,21.55,-4.370000000000001,-5.943200000000002,-0.8303000000000003,-3.3212000000000006,-16.85956790123457,-6.161700000000001
211,1.215,69.9,67.499,21.49,-4.430000000000003,-6.024800000000005,-0.8417000000000003,-3.3668000000000027,-17.09104938271606,-6.246300000000004
212,1.22,70.35,67.93199999999999,21.44,-4.48,-6.092800000000001,-0.8511999999999995,-3.4048000000000003,-17.28395061728395,-6.316800000000001
213,1.225,70.79,68.365,21.44,-4.48,-6.092800000000001,-0.8511999999999995,-3.4048000000000003,-17.28395061728395,-6.316800000000001
214,1.23,71.23,68.79799999999999,21.59,-4.330000000000002,-5.888800000000003,-0.8226999999999993,-3.2908000000000013,-16.70524691358025,-6.105300000000002
215,1.235,71.67,69.23100000000001,21.52,-4.400000000000002,-5.9840000000000035,-0.8360000000000003,-3.3440000000000016,-16.975308641975314,-6.204000000000002
216,1.24,72.11,69.66399999999999,21.52,-4.400000000000002,-5.9840000000000035,-0.8360000000000003,-3.3440000000000016,-16.975308641975314,-6.204000000000002
217,1.245,72.56,70.09700000000001,21.62,-4.300000000000001,-5.848000000000002,-0.8169999999999993,-3.2680000000000007,-16.589506172839506,-6.063000000000001
218,1.25,73.0,70.53,21.59,-4.330000000000002,-5.888800000000003,-0.8226999999999993,-3.2908000000000013,-16.70524691358025,-6.105300000000002
219,1.255,73.44,70.96299999999998,21.44,-4.48,-6.092800000000001,-0.8511999999999995,-3.4048000000000003,-17.28395061728395,-6.316800000000001
220,1.26,73.88,71.396,21.61,-4.310000000000002,-5.861600000000004,-0.8189000000000002,-3.2756000000000016,-16.628086419753092,-6.077100000000003
221,1.2650000000000001,74.32,71.82900000000001,21.68,-4.240000000000002,-5.7664000000000035,-0.8056000000000001,-3.2224000000000017,-16.358024691358032,-5.978400000000002
222,1.27,74.77,72.262,21.67,-4.25,-5.78,-0.8075000000000001,-3.23,-16.396604938271604,-5.9925
223,1.275,75.21,72.695,21.9,-4.020000000000003,-5.4672000000000045,-0.7638000000000007,-3.0552000000000024,-15.50925925925927,-5.668200000000004
224,1.28,75.65,73.128,22.19,-3.7300000000000004,-5.072800000000001,-0.7087000000000003,-2.8348000000000004,-14.390432098765432,-5.2593000000000005
225,1.2850000000000001,76.09,73.561,22.24,-3.6800000000000033,-5.004800000000005,-0.6992000000000003,-2.7968000000000024,-14.19753086419754,-5.188800000000004
226,1.29,76.53,73.994,22.25,-3.6700000000000017,-4.991200000000003,-0.6973000000000003,-2.7892000000000015,-14.158950617283958,-5.174700000000002
227,1.295,76.97,74.42699999999999,22.5,-3.4200000000000017,-4.651200000000003,-0.6497999999999999,-2.5992000000000015,-13.19444444444445,-4.822200000000002
228,1.3,77.42,74.86,22.59,-3.330000000000002,-4.528800000000003,-0.6326999999999998,-2.5308000000000015,-12.847222222222229,-4.695300000000002
229,1.305,77.86,75.29299999999999,22.67,-3.25,-4.42,-0.6175000000000006,-2.47,-12.53858024691358,-4.5825
230,1.31,78.3,75.726,23.25,-2.6700000000000017,-3.6312000000000024,-0.5073000000000008,-2.0292000000000012,-10.300925925925931,-3.764700000000002
231,1.315,78.74,76.15899999999999,24.08,-1.8400000000000034,-2.5024000000000046,-0.3496000000000006,-1.3984000000000025,-7.098765432098777,-2.5944000000000047
232,1.32,79.18,76.592,24.71,-1.2100000000000009,-1.6456000000000013,-0.2299,-0.9196000000000006,-4.668209876543212,-1.706100000000001
233,1.355,80.9,80.06399999999994,26.32,0.3999999999999986,0.5439999999999982,0.07599999999999962,0.30399999999999894,1.5432098765432045,0.563999999999998
234,1.405,89.5,88.80399999999995,25.21,-0.7100000000000009,-0.9656000000000012,-0.13490000000000013,-0.5396000000000006,-2.7391975308642005,-1.0011000000000012
235,1.4849999999999999,103.27,102.78799999999995,24.27,-1.6500000000000021,-2.244000000000003,-0.31350000000000033,-1.2540000000000016,-6.3657407407407485,-2.326500000000003
236,1.5350000000000001,111.87,111.52799999999996,24.32,-1.6000000000000014,-2.176000000000002,-0.30400000000000027,-1.216000000000001,-6.172839506172845,-2.256000000000002
237,1.545,113.59,113.27599999999995,25.29,-0.6300000000000026,-0.8568000000000036,-0.11970000000000047,-0.47880000000000195,-2.430555555555565,-0.8883000000000035
238,1.565,115.02,114.93162162162163,24.65,-1.2700000000000031,-1.7272000000000043,-0.24130000000000051,-0.9652000000000024,-4.899691358024703,-1.7907000000000044
239,1.635,118.64,118.5791891891892,25.15,-0.7700000000000031,-1.0472000000000043,-0.14630000000000054,-0.5852000000000024,-2.9706790123456908,-1.0857000000000043
240,1.725,123.3,123.26891891891893,27.29,1.3699999999999974,1.8631999999999966,0.2602999999999993,1.0411999999999981,5.285493827160484,1.9316999999999962
241,1.7650000000000001,125.37,125.35324324324326,25.31,-0.610000000000003,-0.8296000000000041,-0.11590000000000056,-0.4636000000000023,-2.3533950617284067,-0.8601000000000042
242,1.77,126.15,125.61378378378379,24.51,-1.4100000000000001,-1.9176000000000004,-0.2678999999999998,-1.0716,-5.439814814814816,-1.9881
243,1.775,126.41,125.87432432432433,24.15,-1.7700000000000031,-2.4072000000000044,-0.3363000000000005,-1.3452000000000024,-6.828703703703716,-2.4957000000000042
244,1.78,126.67,126.13486486486488,23.98,-1.9400000000000013,-2.638400000000002,-0.3685999999999998,-1.474400000000001,-7.484567901234573,-2.7354000000000016
245,1.7850000000000001,126.93,126.39540540540543,24.04,-1.8800000000000026,-2.5568000000000035,-0.35720000000000063,-1.428800000000002,-7.253086419753096,-2.6508000000000034
246,1.79,127.19,126.65594594594596,24.34,-1.5800000000000018,-2.1488000000000027,-0.30020000000000024,-1.2008000000000014,-6.095679012345686,-2.2278000000000024
247,1.795,127.44,126.91648648648649,24.8,-1.120000000000001,-1.5232000000000014,-0.2128000000000001,-0.8512000000000007,-4.320987654320991,-1.5792000000000013
248,1.8,127.7,127.17702702702704,25.44,-0.4800000000000004,-0.6528000000000006,-0.09120000000000006,-0.36480000000000035,-1.8518518518518534,-0.6768000000000005
249,1.8050000000000002,127.96,127.43756756756758,25.62,-0.3000000000000007,-0.408000000000001,-0.05700000000000016,-0.22800000000000054,-1.15740740740741,-0.423000000000001
250,1.81,128.22,127.69810810810812,25.94,0.019999999999999574,0.027199999999999423,0.003799999999999918,0.015199999999999676,0.07716049382715884,0.028199999999999396
251,1.815,128.48,127.95864864864866,25.96,0.03999999999999915,0.054399999999998845,0.007599999999999836,0.03039999999999935,0.15432098765431768,0.05639999999999879
252,1.82,128.74,128.2191891891892,25.76,-0.16000000000000014,-0.2176000000000002,-0.03040000000000001,-0.12160000000000011,-0.6172839506172845,-0.2256000000000002
253,1.8250000000000002,129.0,128.47972972972974,25.68,-0.240000000000002,-0.32640000000000274,-0.04560000000000036,-0.1824000000000015,-0.9259259259259335,-0.3384000000000028
254,1.83,129.26,128.7402702702703,25.76,-0.16000000000000014,-0.2176000000000002,-0.03040000000000001,-0.12160000000000011,-0.6172839506172845,-0.2256000000000002
255,1.835,129.52,129.00081081081083,25.84,-0.08000000000000185,-0.10880000000000252,-0.015200000000000352,-0.0608000000000014,-0.30864197530864906,-0.11280000000000259
256,1.84,129.77,129.26135135135138,25.99,0.06999999999999673,0.09519999999999557,0.013299999999999368,0.05319999999999751,0.2700617283950491,0.09869999999999539
257,1.845,130.03,129.5218918918919,25.73,-0.19000000000000128,-0.25840000000000174,-0.03610000000000024,-0.14440000000000097,-0.7330246913580296,-0.2679000000000018
258,1.85,130.29,129.78243243243244,25.29,-0.6300000000000026,-0.8568000000000036,-0.11970000000000047,-0.47880000000000195,-2.430555555555565,-0.8883000000000035
259,1.855,130.55,130.042972972973,25.04,-0.8800000000000026,-1.1968000000000036,-0.16720000000000046,-0.668800000000002,-3.3950617283950715,-1.2408000000000035
260,1.86,130.81,130.30351351351354,24.47,-1.4500000000000028,-1.972000000000004,-0.2755000000000005,-1.102000000000002,-5.594135802469146,-2.0445000000000038
261,1.865,131.07,130.56405405405405,23.77,-2.150000000000002,-2.924000000000003,-0.40850000000000053,-1.6340000000000017,-8.29475308641976,-3.031500000000003
262,1.87,131.33,130.8245945945946,23.38,-2.5400000000000027,-3.454400000000004,-0.48260000000000014,-1.9304000000000021,-9.799382716049394,-3.5814000000000035
263,1.875,131.59,131.08513513513515,23.12,-2.8000000000000007,-3.808000000000001,-0.5320000000000005,-2.1280000000000006,-10.802469135802472,-3.948000000000001
264,1.88,131.85,131.3456756756757,22.86,-3.0600000000000023,-4.1616000000000035,-0.5814000000000004,-2.325600000000002,-11.805555555555564,-4.314600000000003
265,1.885,132.1,131.60621621621624,22.72,-3.200000000000003,-4.352000000000004,-0.6080000000000005,-2.432000000000002,-12.34567901234569,-4.512000000000004
266,1.89,132.36,131.86675675675676,22.82,-3.1000000000000014,-4.216000000000002,-0.5890000000000004,-2.356000000000001,-11.959876543209882,-4.371000000000001
267,1.895,132.62,132.1272972972973,22.85,-3.0700000000000003,-4.1752,-0.5833000000000004,-2.3332,-11.844135802469136,-4.3287
268,1.9,132.88,132.38783783783785,22.84,-3.080000000000002,-4.188800000000003,-0.5851999999999995,-2.3408000000000015,-11.882716049382722,-4.342800000000002
269,1.905,133.14,132.6483783783784,22.56,-3.360000000000003,-4.569600000000005,-0.6383999999999999,-2.553600000000002,-12.962962962962973,-4.737600000000004
270,1.91,133.4,132.9089189189189,22.28,-3.6400000000000006,-4.950400000000001,-0.6916000000000002,-2.7664000000000004,-14.04320987654321,-5.1324000000000005
271,1.915,135.71,133.16945945945946,21.95,-3.9700000000000024,-5.399200000000004,-0.7542999999999997,-3.0172000000000017,-15.316358024691365,-5.597700000000003
272,1.92,138.32,133.43000000000006,21.68,-4.240000000000002,-5.7664000000000035,-0.8056000000000001,-3.2224000000000017,-16.358024691358032,-5.978400000000002
273,1.925,140.93,136.10500000000002,21.53,-4.390000000000001,-5.9704000000000015,-0.8340999999999994,-3.3364000000000003,-16.936728395061728,-6.189900000000001
274,1.9300000000000002,143.54,138.7800000000002,21.43,-4.490000000000002,-6.106400000000003,-0.8530999999999995,-3.4124000000000017,-17.32253086419754,-6.330900000000002
275,1.935,146.15,141.45500000000015,21.43,-4.490000000000002,-6.106400000000003,-0.8530999999999995,-3.4124000000000017,-17.32253086419754,-6.330900000000002
276,1.94,148.75,144.1300000000001,21.53,-4.390000000000001,-5.9704000000000015,-0.8340999999999994,-3.3364000000000003,-16.936728395061728,-6.189900000000001
277,1.945,151.36,146.80500000000006,21.55,-4.370000000000001,-5.943200000000002,-0.8303000000000003,-3.3212000000000006,-16.85956790123457,-6.161700000000001
278,1.9500000000000002,153.97,149.48000000000025,21.49,-4.430000000000003,-6.024800000000005,-0.8417000000000003,-3.3668000000000027,-17.09104938271606,-6.246300000000004
279,1.955,156.58,152.15499999999997,21.62,-4.300000000000001,-5.848000000000002,-0.8169999999999993,-3.2680000000000007,-16.589506172839506,-6.063000000000001
280,1.96,159.19,154.82999999999993,21.71,-4.210000000000001,-5.725600000000002,-0.7999,-3.1996000000000007,-16.242283950617285,-5.936100000000001
281,1.9649999999999999,161.8,157.50499999999988,21.76,-4.16,-5.6576,-0.7904,-3.1616,-16.049382716049383,-5.8656
282,1.97,164.4,160.18000000000006,21.91,-4.010000000000002,-5.4536000000000024,-0.7618999999999998,-3.0476000000000014,-15.470679012345686,-5.6541000000000015
283,1.975,167.01,162.85500000000002,21.96,-3.960000000000001,-5.385600000000002,-0.7523999999999997,-3.0096000000000007,-15.277777777777782,-5.583600000000001
284,1.98,169.62,165.52999999999997,22.01,-3.91,-5.3176000000000005,-0.7428999999999997,-2.9716,-15.084876543209877,-5.5131
285,1.9849999999999999,172.23,168.20499999999993,21.99,-3.9300000000000033,-5.344800000000005,-0.7467000000000006,-2.9868000000000023,-15.162037037037049,-5.541300000000004
286,1.99,174.84,170.8800000000001,21.77,-4.150000000000002,-5.644000000000004,-0.7885,-3.1540000000000017,-16.01080246913581,-5.851500000000002
287,1.995,177.45,173.55500000000006,21.66,-4.260000000000002,-5.793600000000002,-0.8094000000000001,-3.2376000000000014,-16.43518518518519,-6.0066000000000015
288,2.0,180.05,176.23000000000002,21.81,-4.110000000000003,-5.589600000000004,-0.7809000000000008,-3.1236000000000024,-15.856481481481493,-5.795100000000004
289,2.005,182.66,178.90499999999997,21.95,-3.9700000000000024,-5.399200000000004,-0.7542999999999997,-3.0172000000000017,-15.316358024691365,-5.597700000000003
290,2.01,185.27,181.57999999999993,22.27,-3.650000000000002,-4.964000000000003,-0.6935000000000002,-2.774000000000002,-14.081790123456797,-5.146500000000002
291,2.015,187.88,184.2550000000001,22.69,-3.2300000000000004,-4.392800000000001,-0.6136999999999997,-2.4548000000000005,-12.461419753086423,-4.5543000000000005
292,2.02,190.49,186.93000000000006,23.09,-2.830000000000002,-3.848800000000003,-0.5377000000000005,-2.1508000000000016,-10.918209876543216,-3.990300000000002
