,Sample ID,Depth (m),APcomp Depth (m),Cwu d18O (VPDB),Cwu d13C (VPDB),n specimens G. trunc,Gtrunc d18O (VDPB),Gtrunc d13C (VPDB),sample weight (g),IRD #/g,IRD MAR ,SS mean,SS Std
1247,"361-U1475E-3H-2, 2-4",17.979,19.134,3.067,0.597,,,,11.17318436,11.17318436,15.70824679,24.18,0.028284271
1248,"361-U1475E-3H-2, 6-8",18.019,19.174,2.863,0.542,,,,0,0,0,24.685,0.205060967
1249,"361-U1475E-3H-2, 10-12",18.059,19.214,3.194,0.444,,,,0,0,0,23.62,0.113137085
1250,"361-U1475E-3H-2, 14-16",18.099,19.254,3.783,0.178,,,,6.138499904,6.138499904,8.49993749,23.875,0.021213203
1251,"361-U1475E-3H-2, 18-20",18.139,19.294,3.377,0.275,,,,6.169566684,6.169566684,8.57954902,23.96,0.028284271
1252,"361-U1475E-3H-2, 22-24",18.179,19.334,4.272,-0.048,,,,3.242805026,3.242805026,4.376808253,21.02,0.113137085
1253,"361-U1475E-3H-2, 26-28",18.219,19.374,3.979,0.176,,,,8.761922147,8.761922147,10.80369549,22.71,0.141421356
1254,"361-U1475E-3H-2, 30-32",18.259,19.414,3.593,0.296,,,,9.168178779,9.168178779,10.95342138,23.795,0.049497475
1255,"361-U1475E-3H-2, 34-36",18.299,19.454,4.33,-0.079,,,,3.574420553,3.574420553,4.211374309,23.215,0.120208153
1256,"361-U1475E-3H-2, 38-40",18.339,19.494,4.32,-0.096,,,,10.37557417,10.37557417,12.33455343,23.425,0.16263456
1257,"361-U1475E-3H-2, 42-44",18.379,19.534,4.659,0.063,,,,14.42009801,14.42009801,16.34394635,24.69,0.255147016
1258,"361-U1475E-3H-2, 46-48",18.419,19.574,4.531,-0.155,,,,3.097173829,3.097173829,3.378948879,23.575,0.148492424
1259,"361-U1475E-3H-2, 50-52",18.459,19.614,4.639,-0.165,,,,17.31882881,17.31882881,20.10582377,25.06,0.155563492
1260,"361-U1475E-3H-2, 54-56",18.499,19.654,4.014,0.067,,,,2.077753429,2.077753429,2.367830284,23.61,0.183847763
1261,"361-U1475E-3H-2, 58-60",18.539,19.694,4.544,-0.146,,,,7.44662284,7.44662284,8.672220536,23.11,0.183847763
1262,"361-U1475E-3H-2, 62-64",18.579,19.734,4.442,-0.268,,,,4.04704692,4.04704692,4.647014687,23.965,0.205060967
1263,"361-U1475E-3H-2, 66-68",18.619,19.774,4.35,-0.104,,,,16.10630159,16.10630159,19.60395016,24.655,0.134350288
1264,"361-U1475E-3H-2, 70-72",18.659,19.814,4.395,-0.029,,,,6.100176333,6.100176333,7.414583259,23.595,0.035355339
1265,"361-U1475E-3H-2, 74-76",18.699,19.854,4.225,-0.025,,,,14.79700361,14.79700361,18.9688895,25.46,0.183847763
1266,"361-U1475E-3H-2, 78-80",18.739,19.894,4.332,-0.012,,,,12.58665618,12.58665618,15.78793273,24.77,0.056568542
1267,"361-U1475E-3H-2, 82-84",18.779,19.934,4.187,-0.291,,,,12.45136187,12.45136187,15.36104725,25.18,0.155563492
1268,"361-U1475E-3H-2, 86-88",18.819,19.974,4.281,-0.338,,,,22.12564204,22.12564204,27.18180269,24.525,0.049497475
1269,"361-U1475E-3H-2, 90-92",18.859,20.014,4.343,-0.375,,,,56.18673828,56.18673828,68.91577684,24.405,0.021213203
1270,"361-U1475E-3H-2, 94-96",18.899,20.054,4.151,0.032,,,,131.6060045,131.6060045,160.4697838,27.59,0.141421356
1271,"361-U1475E-3H-2, 98-100",18.939,20.094,4,-0.31,,,,166.0769049,166.0769049,206.5859897,24.83,0.028284271
1272,"361-U1475E-3H-2, 102-104",18.979,20.134,4.121,-0.383,,,,79.9840032,79.9840032,103.9090033,28.595,0.035355339
1273,"361-U1475E-3H-2, 106-108",19.019,20.174,4.073,-0.471,,,,39.09079011,39.09079011,50.56351413,25.8,0.127279221
1274,"361-U1475E-3H-2, 110-112",19.059,20.214,4.092,-0.063,,,,17.32226633,17.32226633,22.79322588,26.105,0.219203102
1275,"361-U1475E-3H-2, 114-116",19.099,20.254,3.929,-0.085,,,,45.01261843,45.01261843,57.01891559,28.125,0.16263456
1276,"361-U1475E-3H-2, 118-120",19.139,20.294,3.631,0.309,,,,18.00112507,18.00112507,22.8465389,26.855,0.021213203
1277,"361-U1475E-3H-2, 122-124",19.179,20.334,4.228,-0.235,,,,18.63896709,18.63896709,24.23004741,25.4,0.127279221
1278,"361-U1475E-3H-2, 126-128",19.219,20.374,3.511,0.184,,,,11.26859759,11.26859759,15.05294819,26.165,0.176776695
1279,"361-U1475E-3H-2, 130-132",19.259,20.414,3.183,0.574,,,,0,0,0,24.05,0.042426407
1280,"361-U1475E-3H-2, 134-136",19.299,20.454,3.469,0.518,,,,2.675809014,2.675809014,3.551066672,22.17,0.098994949
1281,"361-U1475E-3H-2, 138-140",19.339,20.494,3.16,0.601,,,,0,0,0,23.02333333,0.369639464
1282,"361-U1475E-3H-2, 142-144",19.379,20.534,3.251,0.614,,,,5.452376896,5.452376896,6.712689443,25.385,0.06363961
1283,"361-U1475E-3H-2, 146-148",19.419,20.574,3.224,0.602,,,,0,0,0,23.5,0.212132034
1284,"361-U1475E-3H-3, 4-6",19.499,20.654,3.354,0.38,,,,0,0,0,22.735,0.007071068
1285,"361-U1475E-3H-3, 8-10",19.539,20.694,3.624,0.556,,,,0,0,0,22.92,0.169705627
1286,"361-U1475E-3H-3, 12-14",19.579,20.734,3.49,0.506,,,,5.899433101,5.899433101,7.871060155,21.475,0.190918831
1287,"361-U1475E-3H-3, 16-18",19.619,20.774,3.755,0.124,,,,3.023860146,3.023860146,4.939304979,23.035,0.16263456
1288,"361-U1475E-3H-3, 20-22",19.659,20.814,3.781,0.087,,,,0,0,0,23.615,0.049497475
1289,"361-U1475E-3H-3, 24-26",19.699,20.854,4.138,0.002,,,,5.246546707,5.246546707,8.526467016,23,0.028284271
1290,"361-U1475E-3H-3, 28-30",19.739,20.894,4.174,-0.295,,,,11.47107586,11.47107586,19.60708577,23.325,0.190918831
1291,"361-U1475E-3H-3, 32-34",19.779,20.934,4.171,-0.123,,,,15.61661217,15.61661217,25.14726123,22.785,0.035355339
1292,"361-U1475E-3H-3, 36-38",19.819,20.974,4.135,-0.301,,,,22.9226361,22.9226361,34.97375503,24.89,0.056568542
1293,"361-U1475E-3H-3, 40-42",19.859,21.014,4.161,-0.271,,,,10.39298474,10.39298474,15.43930166,23.74,0.113137085
1294,"361-U1475E-3H-3, 44-46",19.899,21.054,3.665,0.097,,,,20.76573653,20.76573653,30.96168014,24.645,0.134350288
1295,"361-U1475E-3H-3, 48-50",19.939,21.094,3.899,0.046,,,,8.601379805,8.601379805,12.74849416,22.795,0.233345238
1296,"361-U1475E-3H-3, 52-54",19.979,21.134,3.948,-0.276,,,,12.84044741,12.84044741,19.69599075,23.77,0.20808652
1297,"361-U1475E-3H-3, 56-58",20.019,21.174,3.785,0.036,,,,19.18120242,19.18120242,29.38507809,24.99,0.169705627
1298,"361-U1475E-3H-3, 60-62",20.059,21.214,3.821,-0.04,,,,48.11195281,48.11195281,74.74921194,26.565,0.06363961
1299,"361-U1475E-3H-3, 64-66",20.099,21.254,3.992,-0.298,,,,15.30002391,15.30002391,22.79841862,24.6,0.084852814
1300,"361-U1475E-3H-3, 68-70",20.139,21.294,3.702,-0.073,,,,66.75665726,66.75665726,98.79152149,26.56,0.014142136
1301,"361-U1475E-3H-3, 72-74",20.179,21.334,3.886,-0.287,,,,131.5480385,131.5480385,192.5544801,26.39,0
1302,"361-U1475E-3H-3, 76-78",20.219,21.374,4.065,-0.111,,,,111.7188409,111.7188409,163.7449011,23.3,0.098994949
1303,"361-U1475E-3H-3, 80-82",20.259,21.414,4.131,-0.315,,,,132.4553151,132.4553151,197.6861057,27.815,0.16263456
1304,"361-U1475E-3H-3, 84-86",20.299,21.454,4.151,-0.183,,,,48.06609087,48.06609087,72.65392936,25.405,0.091923882
1305,"361-U1475E-3H-3, 88-90",20.339,21.494,3.815,0.136,,,,35.47850627,35.47850627,54.73868345,25.76,0.042426407
1306,"361-U1475E-3H-3, 92-94",20.379,21.534,3.444,0.145,,,,62.12432332,62.12432332,99.07210379,25.975,0.148492424
1307,"361-U1475E-3H-3, 96-98",20.419,21.574,3.462,0.084,,,,4.588800459,4.588800459,7.822112545,25.91,0.028284271
1308,"361-U1475E-3H-3, 100-102",20.459,21.614,3.784,-0.09,,,,19.56161034,19.56161034,33.85779123,26.28,0.028284271
1309,"361-U1475E-3H-3, 104-106",20.499,21.654,3.445,0.31,,,,22.68967147,22.68967147,38.32420831,26.065,0.205060967
1310,"361-U1475E-3H-3, 108-110",20.539,21.694,3.121,0.525,,,,0,0,0,24.53,0.259422435
1311,"361-U1475E-3H-3, 112-114",20.579,21.734,3.457,0.424,,,,13.47822424,13.47822424,22.91544569,23.46,0.268514432
1312,"361-U1475E-3H-3, 116-118",20.619,21.774,3.225,0.345,,,,0,0,0,25.63666667,0.191398363
1313,"361-U1475E-3H-3, 120-122",20.659,21.814,3.196,0.23,,,,0,0,0,21.77,0.042426407
1314,"361-U1475E-3H-3, 124-126",20.699,21.854,3.044,0.386,,,,2.948629348,2.948629348,4.894064484,23.24,0.042426407
1315,"361-U1475E-3H-3, 128-130",20.739,21.894,3.096,0.409,,,,0,0,0,22.795,0.06363961
1316,"361-U1475E-3H-3, 132-134",20.779,21.934,3.074,0.418,,,,7.634680536,7.634680536,12.74205095,22.22,0.155563492
1317,"361-U1475E-3H-3, 136-138",20.819,21.974,3.615,0.092,,,,3.943638828,3.943638828,6.694164423,22.09333333,0.284312035
1318,"361-U1475E-3H-3, 140-142",20.859,22.014,3.024,0.357,,,,4.155664257,4.155664257,7.064445742,22.205,0.06363961
1319,"361-U1475E-3H-3, 144-146",20.899,22.054,3.047,0.473,,,,3.907840104,3.907840104,6.483478271,21.905,0.120208153
1320,"361-U1475E-3H-3, 148-150",20.939,22.094,3.565,0.117,,,,2.562767789,2.562767789,4.292694423,23.075,0.035355339
1321,"361-U1475E-3H-4, 2-4",20.979,22.134,3.593,0.11,,,,1.723395088,1.723395088,2.928959796,21.615,0.190918831
1322,"361-U1475E-3H-4, 6-8",21.019,22.174,3.017,0.342,,,,2.749377094,2.749377094,5.662452179,22.84,0.056568542
1323,"361-U1475E-3H-4, 10-12",21.059,22.214,3.983,-0.077,,,,18.93971421,18.93971421,47.34603267,22.635,0.106066017
1324,"361-U1475E-3H-4, 14-16",21.099,22.254,3.702,-0.238,,,,86.48648649,86.48648649,206.4534815,24.53,0.084852814
1325,"361-U1475E-3H-4, 18-20",21.139,22.294,3.687,-0.119,,,,11.98557985,11.98557985,26.97227841,24.13666667,0.280059517
1326,"361-U1475E-3H-4, 22-24",21.179,22.334,3.828,-0.357,,,,44.97751124,44.97751124,110.6700382,23.105,0.035355339
1327,"361-U1475E-3H-4, 26-28",21.219,22.374,4.036,-0.313,,,,13.91606871,13.91606871,36.91242342,23.64,0.014142136
1328,"361-U1475E-3H-4, 30-32",21.259,22.414,4.376,-0.354,,,,8.83855821,8.83855821,22.29938365,23.795,0.035355339
1329,"361-U1475E-3H-4, 34-36",21.299,22.454,4.381,-0.353,,,,8.080467994,8.080467994,20.2068642,24.64,0.169705627
1330,"361-U1475E-3H-4, 38-40",21.339,22.494,4.207,-0.401,,,,2.868540182,2.868540182,7.075824945,23.7,0.19078784
1331,"361-U1475E-3H-4, 42-44",21.379,22.534,4.368,-0.429,,,,15.02629602,15.02629602,37.33400809,22.845,0.134350288
1332,"361-U1475E-3H-4, 46-48",21.419,22.574,3.811,-0.028,,,,11.35254989,11.35254989,28.09287067,23.655,0.091923882
1333,"361-U1475E-3H-4, 50-52",21.459,22.614,4.154,-0.198,,,,16.81334559,16.81334559,41.52651033,23.395,0.077781746
1334,"361-U1475E-3H-4, 54-56",21.499,22.654,4.266,-0.432,,,,24.12161313,24.12161313,61.36540082,24.6,0.127279221
1335,"361-U1475E-3H-4, 58-60",21.539,22.694,4.259,-0.295,,,,18.62811681,18.62811681,46.3319928,24.1,0.127279221
1336,"361-U1475E-3H-4, 62-64",21.579,22.734,4.181,-0.316,,,,20.97771118,20.97771118,50.33000197,24.41,0.315119025
1337,"361-U1475E-3H-4, 66-68",21.619,22.774,4.223,-0.494,,,,21.71086108,21.71086108,50.83312276,26.71,0.098994949
1338,"361-U1475E-3H-4, 70-72",21.659,22.814,3.639,0.046,,,,25.08205555,25.08205555,61.45660145,23.92,0.242693222
1339,"361-U1475E-3H-4, 74-76",21.699,22.854,4.161,-0.065,,,,49.58979034,49.58979034,123.9572664,24.525,0.091923882
1340,"361-U1475E-3H-4, 78-80",21.739,22.894,4.16,-0.109,,,,22.72278985,22.72278985,58.57551653,27.325,0.120208153
1341,"361-U1475E-3H-4, 82-84",21.779,22.934,4.082,-0.217,,,,19.10284837,19.10284837,49.39794903,24.71,0.084852814
1342,"361-U1475E-3H-4, 86-88",21.819,22.974,4.072,-0.145,,,,17.2939587,17.2939587,44.22319925,22.31666667,0.271538825
1343,"361-U1475E-3H-4, 90-92",21.859,23.014,4.051,0.017,,,,14.71264368,14.71264368,38.80871026,24.425,0.233345238
1344,"361-U1475E-3H-4, 94-96",21.899,23.054,3.873,-0.198,,,,8.751299021,8.751299021,23.03337559,24.47,0.070710678
1345,"361-U1475E-3H-4, 98-100",21.939,23.094,3.857,-0.045,,,,13.62513838,13.62513838,35.21645111,23.335,0.190918831
1346,"361-U1475E-3H-4, 102-104",21.979,23.134,3.88,0.017,,,,14.09122601,14.09122601,37.79940153,23.98,0.098994949
1347,"361-U1475E-3H-4, 106-108",22.019,23.174,3.832,-0.153,,,,24.10344395,24.10344395,63.69787185,23.625,0.035355339
1348,"361-U1475E-3H-4, 110-112",22.059,23.214,3.74,0.216,,,,16.14414414,16.14414414,43.37422574,24.055,0.16263456
1349,"361-U1475E-3H-4, 114-116",22.099,23.254,3.787,-0.273,,,,14.571949,14.571949,38.64959401,22.82,0.056568542
1350,"361-U1475E-3H-4, 118-120",22.139,23.294,3.55,0.45,,,,7.803609169,7.803609169,19.87974474,22.945,0.091923882
1351,"361-U1475E-3H-4, 122-124",22.179,23.334,3.656,0.157,,,,10.6831365,10.6831365,26.6105028,24.37,0.169705627
1352,"361-U1475E-3H-4, 126-128",22.219,23.374,3.514,0.41,,,,5.531308068,5.531308068,13.51317974,23.475,0.205060967
1353,"361-U1475E-3H-4, 130-132",22.259,23.414,3.475,0.22,,,,7.96945044,7.96945044,20.04937937,23.905,0.049497475
1354,"361-U1475E-3H-4, 134-136",22.299,23.454,3.408,0.039,,,,19.75134468,19.75134468,48.49211759,24.68,0.141421356
1355,"361-U1475E-3H-4, 138-140",22.339,23.494,3.821,-0.081,,,,5.084005243,5.084005243,12.59239763,25.64666667,0.221885857
1356,"361-U1475E-3H-4, 142-144",22.379,23.534,3.49,0.036,,,,0,0,0,27.06333333,0.315647483
1357,"361-U1475E-3H-4, 146-148",22.419,23.574,3.462,-0.069,,,,2.951076682,2.951076682,6.075173748,25.35333333,0.288675135
1358,"361-U1475E-3H-5, 0-2",22.459,23.614,3.841,-0.293,,,,2.327008295,2.327008295,4.906838747,24.99,0.216564078
1359,"361-U1475E-3H-5, 4-6",22.499,23.654,3.828,-0.056,,,,3.339595074,3.339595074,7.050605998,24.54,0.014142136
1360,"361-U1475E-3H-5, 8-10",22.539,23.694,3.757,-0.441,,,,16.69623291,16.69623291,32.7617063,24.385,0.021213203
1361,"361-U1475E-3H-5, 12-14",22.579,23.734,3.549,-0.136,,,,3.343258632,3.343258632,6.515675397,23.93,0.197989899
1362,"361-U1475E-3H-5, 16-18",22.619,23.774,3.305,0.064,,,,0,0,0,23.52,0.042426407
1363,"361-U1475E-3H-5, 20-22",22.659,23.814,3.208,0.012,,,,23.71750754,23.71750754,45.44145287,25.15,0.070710678
1364,"361-U1475E-3H-5, 24-26",22.699,23.854,3.249,-0.103,,,,0,0,0,23.315,0.176776695
1365,"361-U1475E-3H-5, 28-30",22.739,23.894,3.225,0.096,,,,,,0,23.465,0.021213203
1366,"361-U1475E-3H-5, 32-34",22.779,23.934,3.04,0.147,,,,0,0,0,24.135,0.106066017
1367,"361-U1475E-3H-5, 36-38",22.819,23.974,3.219,0.144,,,,2.996815883,2.996815883,6.159353037,22.51,0.113137085
1368,"361-U1475E-3H-5, 40-42",22.859,24.014,3.174,0.068,,,,0,0,0,24.2,0.042426407
1369,"361-U1475E-3H-5, 44-46",22.899,24.054,3.235,-0.013,,,,14.21511466,14.21511466,32.20888288,22.21,0.042426407
1370,"361-U1475E-3H-5, 48-50",22.939,24.094,3.02,0.26,,,,2.929866325,2.929866325,6.842948475,21.985,0.007071068
1371,"361-U1475E-3H-5, 52-54",22.979,24.134,3.009,-0.023,,,,2.783455834,2.783455834,6.441470081,23.53,0.056568542
1372,"361-U1475E-3H-5, 56-58",23.019,24.174,2.993,-0.007,,,,8.10502765,8.10502765,19.47836581,23.10666667,0.182300119
1373,"361-U1475E-3H-5, 60-62",23.059,24.214,3.193,0.353,,,,5.036792193,5.036792193,12.56639459,22.945,0.16263456
1374,"361-U1475E-3H-5, 64-66",23.099,24.254,2.91,0.168,,,,0,0,0,24.805,0.120208153
1375,"361-U1475E-3H-5, 68-70",23.139,24.294,3.812,-0.176,,,,0,0,0,22.045,0.190918831
1376,"361-U1475E-3H-5, 72-74",23.179,24.334,3.742,-0.347,,,,2.773684667,2.773684667,3.848891929,22.25,0.084852814
1377,"361-U1475E-3H-5, 76-78",23.219,24.374,3.824,-0.284,,,,5.815274181,5.815274181,8.270876421,21.055,0.021213203
1378,"361-U1475E-3H-5, 80-82",23.259,24.414,4.135,-0.487,,,,0,0,0,22.31,0.014142136
1379,"361-U1475E-3H-5, 84-86",23.299,24.454,4.145,-0.549,,,,4.051145715,4.051145715,5.07738674,21.75,0.056568542
1380,"361-U1475E-3H-5, 88-90",23.339,24.494,4.314,-0.467,,,,6.702623449,6.702623449,8.704051699,21.615,0.176776695
1381,"361-U1475E-3H-5, 92-94",23.379,24.534,4.36,-0.489,,,,3.61275755,3.61275755,4.699610068,21.67,0.056568542
1382,"361-U1475E-3H-5, 96-98",23.419,24.574,4.371,-0.448,,,,6.700869019,6.700869019,8.625575143,22.89,0.028284271
1383,"361-U1475E-3H-5, 100-102",23.459,24.614,4.243,-0.527,,,,9.281639756,9.281639756,12.18604574,22.44,0.028284271
1384,"361-U1475E-3H-5, 104-106",23.499,24.654,3.689,-0.126,,,,9.433498747,9.433498747,11.41422906,23.18,0.014142136
1385,"361-U1475E-3H-5, 108-110",23.539,24.694,4.104,-0.571,,,,9.939431589,9.939431589,10.43192841,24.095,0.021213203
1386,"361-U1475E-3H-5, 112-114",23.579,24.734,4.131,-0.588,,,,0,0,0,22.69,0.212132034
1387,"361-U1475F-2H-3, 20-22",23.624,24.779,3.85,-0.132,,,,7.78304755,7.78304755,9.459725647,23.76,0.028284271
1388,"361-U1475F-2H-3, 24-26",23.664,24.819,3.817,0.029,,,,25.18528235,25.18528235,30.97200759,23.74666667,0.254820198
1389,"361-U1475F-2H-3, 28-30",23.704,24.859,3.747,-0.313,,,,45.20040021,45.20040021,56.4670506,24.895,0.021213203
1390,"361-U1475F-2H-3, 32-34",23.744,24.899,3.842,-0.028,,,,10.26244054,10.26244054,12.70271591,25.195,0.007071068
1391,"361-U1475F-2H-3, 36-38",23.784,24.939,3.755,-0.111,,,,38.24091778,38.24091778,47.47000395,25.17,0.084852814
1392,"361-U1475F-2H-3, 40-42",23.824,24.979,3.701,-0.168,,,,20.94697796,20.94697796,25.62802561,26.245,0.148492424
1393,"361-U1475F-2H-3, 44-46",23.864,25.019,3.764,-0.405,,,,48.22908817,48.22908817,60.6228196,25.085,0.035355339
1394,"361-U1475F-2H-3, 48-50",23.904,25.059,3.692,-0.175,,,,57.85456006,57.85456006,73.07424899,26.585,0.106066017
1395,"361-U1475F-2H-3, 52-54",23.944,25.099,3.728,-0.397,,,,83.83716243,83.83716243,157.9925119,26.565,0.049497475
1396,"361-U1475F-2H-3, 56-58",23.984,25.139,4.197,-0.711,,,,119.2361435,119.2361435,321.5394073,27.985,0.021213203
1397,"361-U1475F-2H-3, 60-62",24.024,25.179,4.024,-0.535,,,,153.8629658,153.8629658,415.6616471,28.53,0.070710678
1398,"361-U1475F-2H-3, 64-66",24.064,25.219,4.205,-0.477,,,,128.1514517,128.1514517,347.7023179,25.63,0.070710678
1399,"361-U1475F-2H-3, 68-70",24.104,25.259,4.087,-0.466,,,,66.71198731,66.71198731,186.2426604,24.63,0.014142136
1400,"361-U1475F-2H-3, 72-74",24.144,25.299,4.18,-0.45,,,,85.53783759,85.53783759,241.7696144,,
1401,"361-U1475F-2H-3, 76-78",24.184,25.339,3.869,-0.157,,,,31.05562663,31.05562663,85.70248873,26.925,0.035355339
1402,"361-U1475F-2H-3, 80-82",24.224,25.379,3.926,-0.238,,,,60.31011736,60.31011736,174.2264149,27.64,0.22627417
1403,"361-U1475F-2H-3, 84-86",24.264,25.419,3.598,-0.439,,,,19.47826087,19.47826087,56.40331446,26.005,0.134350288
1404,"361-U1475F-2H-3, 88-90",24.304,25.459,3.293,-0.144,,,,5.172135122,5.172135122,15.26097909,25.56,0.084852814
1405,"361-U1475F-2H-3, 92-94",24.344,25.499,3.43,-0.168,,,,5.577342048,5.577342048,15.90827226,26.255,0.16263456
1406,"361-U1475F-2H-3, 96-98",24.384,25.539,3.268,-0.314,,,,7.549543882,7.549543882,22.78482547,25.92,0.282842712
1407,"361-U1475F-2H-3, 100-102",24.424,25.579,3.291,0.067,,,,5.182186235,5.182186235,15.59819995,24.31,0.084852814
1408,"361-U1475F-2H-3, 104-106",24.464,25.619,3.13,0.467,,,,12.83697047,12.83697047,38.78913599,23.355,0.007071068
1409,"361-U1475F-2H-3, 108-110",24.504,25.659,3.166,0.548,,,,3.361168006,3.361168006,10.27984432,22.375,0.120208153
1410,"361-U1475F-2H-3, 112-114",24.544,25.699,3.114,0.318,,,,2.210479052,2.210479052,6.706120366,22.725,0.091923882
1411,"361-U1475F-2H-3, 116-118",24.584,25.739,3.059,0.124,,,,0,0,0,20.885,0.077781746
1412,"361-U1475F-2H-3, 120-122",24.624,25.779,2.917,0.324,,,,0,0,0,19.475,0.134350288
1413,"361-U1475F-2H-3, 124-126",24.664,25.819,2.877,0.491,,,,0,0,0,20.315,0.007071068
1414,"361-U1475F-2H-3, 128-130",24.704,25.859,2.923,0.268,,,,1.214467342,1.214467342,3.831288642,20.66,0.042426407
1415,"361-U1475F-2H-3, 132-134",24.744,25.899,3.007,0.213,,,,0,0,0,20.975,0.021213203
1416,"361-U1475F-2H-3, 136-138",24.784,25.939,2.854,0.256,,,,0,0,0,21.205,0.06363961
1417,"361-U1475F-2H-3, 140-142",24.824,25.979,2.921,0.324,,,,0,0,0,22.265,0.049497475
1418,"361-U1475F-2H-3, 144-146",24.864,26.019,2.823,0.452,,,,2.43105675,2.43105675,7.215808544,22.41,0.042426407
1419,"361-U1475F-2H-3, 148-150",24.904,26.059,2.997,0.277,,,,,,0,22.935,0.049497475
1420,"361-U1475F-2H-4, 2-4",24.944,26.099,2.945,0.343,,,,0,0,0,21.6,0.141421356
1421,"361-U1475F-2H-4, 6-8",24.984,26.139,2.881,0.253,,,,0,0,0,22.01,0.113137085
1422,"361-U1475F-2H-4, 10-12",25.024,26.179,2.857,0.23,,,,0,0,0,22.315,0.134350288
1423,"361-U1475F-2H-4, 14-16",25.064,26.219,2.894,0.307,,,,0,0,0,23.61,0.155563492
1424,"361-U1475F-2H-4, 18-20",25.104,26.259,2.927,0.227,,,,0,0,0,21.4,0
1425,"361-U1475F-2H-4, 22-24",25.144,26.299,2.807,-0.148,,,,5.325788466,5.325788466,16.21643427,22.225,0.106066017
1426,"361-U1475F-2H-4, 26-28",25.184,26.339,2.905,-0.196,,,,5.189539834,5.189539834,16.0131916,22.61,0.141421356
1427,"361-U1475F-2H-4, 30-32",25.224,26.379,2.852,-0.283,,,,0,0,0,21.345,0.021213203
1428,"361-U1475F-2H-4, 34-36",25.264,26.419,2.834,0.213,,,,0,0,0,21.405,0.021213203
1429,"361-U1475F-2H-4, 38-40",25.304,26.459,2.879,0.124,,,,0,0,0,20.765,0.190918831
1430,"361-U1475F-2H-4, 42-44",25.344,26.499,3.707,-0.242,,,,5.41500973,5.41500973,21.20907804,20.01,0.014142136
1431,"361-U1475F-2H-4, 46-48",25.384,26.539,3.633,-0.089,,,,1.512501772,1.512501772,5.946024523,21.03,0.197989899
1432,"361-U1475F-2H-4, 50-52",25.424,26.579,3.437,-0.255,,,,5.531308068,5.531308068,22.40949763,20.5,0.127279221
1433,"361-U1475F-2H-4, 54-56",25.464,26.619,3.646,-0.119,,,,5.736566127,5.736566127,23.01184282,21.635,0.06363961
1434,"361-U1475F-2H-4, 58-60",25.504,26.659,3.676,-0.094,,,,,,0,22.87,0.028284271
1435,"361-U1475F-2H-4, 62-64",25.544,26.699,3.455,-0.386,,,,7.523658379,7.523658379,29.07761199,23.33,0.169705627
1436,"361-U1475F-2H-4, 66-68",25.584,26.739,3.876,-0.023,,,,16.39484246,16.39484246,64.76705529,22.71,0.212132034
1437,"361-U1475F-2H-4, 70-72",25.624,26.779,3.967,-0.16,,,,23.41551278,23.41551278,91.16517786,23.35,0.240416306
1438,"361-U1475F-2H-4, 74-76",25.664,26.819,3.847,0.041,,,,14.42156023,14.42156023,56.45902131,23.335,0.120208153
1439,"361-U1475F-2H-4, 78-80",25.704,26.859,3.878,-0.054,,,,19.35539618,19.35539618,75.18187097,22.55,0
1440,"361-U1475F-2H-4, 82-84",25.744,26.899,3.928,-0.106,,,,19.95178319,19.95178319,78.12484379,23.065,0.021213203
1441,"361-U1475F-2H-4, 86-88",25.784,26.939,3.805,0.23,,,,73.03434897,73.03434897,291.8162746,23.38666667,0.277908858
1442,"361-U1475F-2H-4, 90-92",25.824,26.979,3.668,0.262,,,,17.23905724,17.23905724,65.88335495,23.86,0.155563492
1443,"361-U1475F-2H-4, 94-96",25.864,27.019,3.496,0.067,,,,4.022458728,4.022458728,16.18696247,23.525,0.021213203
1444,"361-U1475F-2H-4, 98-100",25.904,27.059,3.524,0.188,,,,1.598721023,1.598721023,6.371261092,23.25,0.22627417
1445,"361-U1475F-2H-4, 102-104",25.944,27.099,3.371,0.291,,,,5.962362586,5.962362586,23.90059141,22.69,0.141421356
1446,"361-U1475F-2H-4, 106-108",25.984,27.139,3.453,0.252,,,,6.81140911,6.81140911,27.24750173,22.53,0.084852814
1447,"361-U1475F-2H-4, 110-112",26.024,27.179,3.569,0.329,,,,1.830637434,1.830637434,7.183870209,22.685,0.176776695
1448,"361-U1475F-2H-4, 114-116",26.064,27.219,3.219,0.261,,,,2.438373909,2.438373909,9.626354459,24.01,0.169705627
1449,"361-U1475F-2H-4, 118-120",26.104,27.259,3.567,0.123,,,,10.24,10.24,40.58018043,22.945,0.190918831
1450,"361-U1475F-2H-4, 122-124",26.144,27.299,3.744,-0.035,,,,10.70796883,10.70796883,40.9648505,22.19,0.169705627
